Team,Date,Score
paiN Gaming,2/24/2024 16:15,4026.966051
Dplus KIA,2/25/2024 6:07,25397.86956
Dplus KIA,2/25/2024 8:08,6687.741328
Fukuoka SoftBank HAWKS gaming,2/25/2024 9:19,10350.96442
Weibo Gaming,2/25/2024 9:40,17313.91661
GAM Esports,2/25/2024 10:06,8006.902777
Fukuoka SoftBank HAWKS gaming,2/25/2024 10:12,11943.5347
Weibo Gaming,2/25/2024 10:23,7638.297632
Fukuoka SoftBank HAWKS gaming,2/25/2024 11:03,10502.89082
GAM Esports,2/25/2024 11:06,10518.52681
Weibo Gaming,2/25/2024 11:11,3810.607016
LNG Esports,2/25/2024 11:21,20058.44444
Dplus KIA,2/25/2024 11:29,22213.93811
LNG Esports,2/25/2024 12:28,12499.4021
LNG Esports,2/25/2024 13:18,9456.103961
paiN Gaming,2/25/2024 19:54,5739.562291
Top Esports,2/26/2024 9:16,20590.62161
Top Esports,2/26/2024 10:08,7121.326673
Top Esports,2/26/2024 10:56,14473.40795
Bilibili Gaming,2/27/2024 9:16,21020.35857
Bilibili Gaming,2/27/2024 10:12,19986.72817
Movistar R7,2/27/2024 23:56,6074.704261
Movistar R7,2/28/2024 0:52,7765.570048
Gen.G,2/28/2024 8:08,22207.75059
Gen.G,2/28/2024 9:02,17605.94819
T1,2/28/2024 10:41,16935.51756
LNG Esports,2/28/2024 11:17,20325.68754
LNG Esports,2/28/2024 12:12,18570.43888
T1,2/28/2024 14:09,19739.25974
Dplus KIA,2/29/2024 6:15,21533.7902
Dplus KIA,2/29/2024 7:05,18995.42562
Vikings Esports,2/29/2024 10:06,6858.574949
Vikings Esports,2/29/2024 11:01,9830.994353
Weibo Gaming,2/29/2024 12:07,13624.81221
GAM Esports,2/29/2024 12:09,1510.493496
Weibo Gaming,2/29/2024 12:59,6807.331829
GAM Esports,2/29/2024 12:59,9143.253324
Weibo Gaming,2/29/2024 13:46,9499.323565
GAM Esports,2/29/2024 14:00,2094.82188
Hanwha Life Esports,3/1/2024 6:13,7573.589624
Hanwha Life Esports,3/1/2024 7:10,16065.66642
Bilibili Gaming,3/1/2024 7:17,20560.55486
Bilibili Gaming,3/1/2024 8:09,17752.02497
Hanwha Life Esports,3/1/2024 8:13,18412.33046
Gen.G,3/1/2024 9:29,21030.34768
Top Esports,3/1/2024 9:46,19389.84858
Gen.G,3/1/2024 10:20,21382.26244
Top Esports,3/1/2024 10:37,6779.662365
Top Esports,3/1/2024 11:25,24330.45227
PSG Talon,3/1/2024 11:41,11520.12293
PSG Talon,3/1/2024 12:32,2640.486436
PSG Talon,3/1/2024 13:33,11518.10914
T1,3/2/2024 7:23,22221.41386
T1,3/2/2024 8:13,23074.11433
LNG Esports,3/2/2024 9:17,28434.71684
Vikings Esports,3/2/2024 10:04,8217.956075
LNG Esports,3/2/2024 10:06,8346.53841
Vikings Esports,3/2/2024 10:52,7211.151794
LNG Esports,3/2/2024 10:59,23593.84243
GAM Esports,3/2/2024 11:55,5151.568429
GAM Esports,3/2/2024 12:47,5690.913855
GAM Esports,3/2/2024 13:52,8757.967071
paiN Gaming,3/2/2024 17:10,3012.69938
FlyQuest,3/2/2024 22:06,6203.706394
Team Liquid,3/2/2024 22:59,7775.938483
100 Thieves,3/3/2024 0:02,15058.70243
Dplus KIA,3/3/2024 4:14,11421.9775
Dplus KIA,3/3/2024 5:31,7965.530899
Dplus KIA,3/3/2024 6:24,17393.61749
