Team,Date,Result,Laner,Top score,Laner,Jng score,Laner,Mid score,Laner,Bot score,Laner,Sup score,Sum Score
Hanwha Life Esports,6/21/2024 8:05,1,Doran,-0.679004798,Peanut,5.581467453,Zeka,5.539731922,Viper,4.206128303,Delight,6.895811951,21.54413483
Hanwha Life Esports,6/21/2024 8:52,1,Doran,3.118252617,Peanut,6.649589234,Zeka,4.901666038,Viper,1.837507591,Delight,1.388763656,17.89577914
T1,6/21/2024 10:36,0,Zeus,-0.291810311,Oner,-5.284538215,Faker,-0.346691844,Gumayusi,-0.580189626,Keria,-1.19205502,-7.695285016
Weibo Gaming,6/21/2024 11:17,0,Breathe,-0.713031763,Tarzan,-3.088002401,Xiaohu,-2.897960868,Light,0.111889662,Crisp,-0.006599907,-6.593705278
T1,6/21/2024 11:36,1,Zeus,4.774002703,Oner,4.281297213,Faker,5.373760177,Gumayusi,3.705187968,Keria,5.872600228,24.00684829
Weibo Gaming,6/21/2024 12:06,0,Breathe,-5.635959227,Tarzan,-4.205703527,Xiaohu,-2.715004096,Light,-1.467811577,Crisp,-6.674734245,-20.69921267
T1,6/21/2024 12:37,1,Zeus,7.865102992,Oner,6.553921052,Faker,3.883549541,Gumayusi,6.380068588,Keria,6.357292817,31.03993499
Vikings Esports,6/21/2024 13:13,1,Nanaue,2.717965907,Gury,2.85715247,Kati,5.598255379,Shogun,3.087294352,Bie,2.279408738,16.54007685
Vikings Esports,6/21/2024 14:07,1,Nanaue,1.03848527,Gury,7.559004986,Kati,1.655789509,Shogun,4.531117162,Bie,4.470124335,19.25452126
Dplus KIA,6/22/2024 9:23,1,Kingen,1.899077679,Lucid,4.35768292,ShowMaker,2.723603417,Aiming,2.795804966,Kellin,4.134702586,15.91087157
Fukuoka SoftBank HAWKS gaming,6/22/2024 10:14,1,Evi,5.64228253,Forest,3.217733925,DasheR,3.519577553,Marble,0.923098533,Vsta,3.100679809,16.40337235
Dplus KIA,6/22/2024 10:30,1,Kingen,10.06069005,Lucid,6.16313182,ShowMaker,7.523566673,Aiming,9.053858436,Kellin,8.947758008,41.74900498
Fukuoka SoftBank HAWKS gaming,6/22/2024 11:02,1,Evi,1.334304729,Forest,1.903113882,DasheR,2.983869093,Marble,4.450614476,Vsta,2.388887038,13.06078922
Bilibili Gaming,6/22/2024 11:15,1,Bin,4.94611666,Xun,4.507406483,knight,-1.28861906,Elk,-1.502326027,ON,0.093624841,6.756202896
GAM Esports,6/22/2024 12:00,1,Kiaya,5.890648263,Levi,3.870674762,Emo,4.197876786,EasyLove,1.264570996,Elio,1.328963106,16.55273391
Bilibili Gaming,6/22/2024 12:11,1,Bin,0.958291892,Xun,2.529411147,knight,-2.51405679,Elk,2.350456157,ON,6.427228715,9.751331122
GAM Esports,6/22/2024 12:50,0,Kiaya,0.865572275,Levi,-2.536231842,Emo,1.587896451,EasyLove,1.039087305,Elio,1.856311196,2.812635385
GAM Esports,6/22/2024 13:58,1,Kiaya,8.140956755,Levi,5.213298694,Emo,4.486999458,EasyLove,2.086841822,Elio,3.826036647,23.75413338
G2 Esports,6/22/2024 17:37,1,BrokenBlade,4.065416924,Yike,5.685931278,Caps,2.084292893,Hans Sama,3.562492887,Mikyx,2.47477009,17.87290407
MAD Lions KOI,6/22/2024 18:27,0,Myrwn,-3.381999635,Elyoya,-7.225309605,Fresskowy,-1.506305136,Supa,-2.608456482,Alvaro,-3.994463438,-18.7165343
Fnatic,6/22/2024 18:27,1,Oscarinin,6.338914877,Razork,6.374018479,Humanoid,4.041432906,Noah,2.618390267,Jun,3.891359271,23.2641158
paiN Gaming,6/22/2024 19:44,1,Wizer,6.49603386,CarioK,7.684206804,dyNquedo,3.58081961,TitaN,4.48267547,Kuri,5.409640253,27.653376
100 Thieves,6/22/2024 21:56,0,Sniper,-3.583884729,River,-2.901562387,Quid,-3.29796658,Meech,-1.694378667,Eyla,1.233081279,-10.24471108
100 Thieves,6/22/2024 22:47,0,Sniper,-3.077190318,River,-3.887087367,Quid,-4.604222078,Meech,-0.579901768,Eyla,0.626289786,-11.52211175
Gen.G,6/23/2024 6:05,1,Kiin,3.954946697,Canyon,6.67997867,Chovy,2.816793802,Peyz,4.998508161,Lehends,3.666062687,22.11629002
Gen.G,6/23/2024 6:51,1,Kiin,7.370797835,Canyon,4.116847603,Chovy,3.804455017,Peyz,4.303468002,Lehends,6.013011671,25.60858013
Hanwha Life Esports,6/23/2024 8:36,1,Doran,5.835896966,Peanut,6.494310609,Zeka,5.00039841,Viper,4.277280049,Delight,4.572649581,26.18053562
Hanwha Life Esports,6/23/2024 9:23,1,Doran,6.649033849,Peanut,4.694305922,Zeka,2.157743972,Viper,1.738489288,Delight,5.709426127,20.94899916
Fukuoka SoftBank HAWKS gaming,6/23/2024 10:07,1,Evi,3.354269457,Forest,5.919997756,DasheR,7.074519907,Marble,5.409976477,Vsta,5.654722093,27.41348569
Vikings Esports,6/23/2024 10:08,1,Nanaue,5.364867228,Gury,4.6667554,Kati,5.949540736,Shogun,2.576853097,Bie,5.229530991,23.78754745
Vikings Esports,6/23/2024 10:52,1,Nanaue,2.499358528,Gury,4.541537955,Kati,4.197764854,Shogun,2.264084924,Bie,4.535065713,18.03781197
Fukuoka SoftBank HAWKS gaming,6/23/2024 10:57,1,Evi,5.00643726,Forest,5.912976885,DasheR,5.805002431,Marble,5.288645896,Vsta,3.16741315,25.18047562
Top Esports,6/23/2024 11:17,0,369,3.465614704,Tian,1.451410217,Creme,-1.091377227,JackeyLove,0.346793751,Meiko,1.460470638,5.632912082
LNG Esports,6/23/2024 11:17,1,Zika,2.466443609,Weiwei,-1.602824076,Scout,1.184309465,GALA,5.523515026,Hang,-1.765571814,5.80587221
GAM Esports,6/23/2024 11:56,1,Kiaya,3.363527642,Levi,7.277236418,Emo,2.077253835,Neo,4.626853163,Elio,2.884048061,20.22891912
PSG Talon,6/23/2024 12:24,1,Azhi,5.74412868,JunJia,7.286086481,Maple,6.772257084,Betty,7.806757419,Woody,2.00792276,29.61715242
LNG Esports,6/23/2024 12:25,0,Zika,-1.524641869,Weiwei,-4.799066035,Scout,-0.823107866,GALA,-1.469843888,Hang,-0.334103169,-8.950762827
Top Esports,6/23/2024 12:25,1,369,2.90261135,Tian,5.113036156,Creme,0.755682848,JackeyLove,2.456042194,Meiko,3.432352112,14.65972466
GAM Esports,6/23/2024 12:43,1,Kiaya,4.801901756,Levi,6.803113123,Emo,4.071583802,Neo,6.152274971,Elio,5.683928341,27.51280199
Top Esports,6/23/2024 13:16,1,369,4.213667389,Tian,5.923455367,Creme,3.523621578,JackeyLove,2.775727023,Meiko,7.293921999,23.73039336
LNG Esports,6/23/2024 13:16,0,Zika,-1.285140116,Weiwei,-4.419970222,Scout,-5.741208142,GALA,-2.032312633,Hang,-2.194394124,-15.67302524
PSG Talon,6/23/2024 13:21,1,Azhi,1.376461896,JunJia,3.796973192,Maple,3.487618186,Betty,3.647369989,Woody,6.708340486,19.01676375
Fnatic,6/23/2024 16:55,0,Oscarinin,-0.466140536,Razork,-5.531454826,Humanoid,-6.567809571,Noah,0.345328565,Jun,-0.168465931,-12.3885423
G2 Esports,6/23/2024 16:55,1,BrokenBlade,3.665086862,Yike,4.651896244,Caps,3.876059467,Hans Sama,4.75795113,Mikyx,3.593424094,20.5444178
paiN Gaming,6/23/2024 17:05,1,Wizer,10.11719112,CarioK,3.503337765,dyNquedo,5.923278541,TitaN,4.57925783,Kuri,6.325322844,30.4483881
MAD Lions KOI,6/23/2024 17:48,0,Myrwn,-2.358822148,Elyoya,-1.977596865,Fresskowy,0.851679207,Supa,-2.254928968,Alvaro,1.144360834,-4.595307941
FlyQuest,6/23/2024 20:11,1,Bwipo,5.999009726,Inspired,1.325594036,Quad,2.660073985,Massu,3.267443642,Busio,3.822462986,17.07458438
FlyQuest,6/23/2024 20:55,0,Bwipo,-0.177498876,Inspired,-5.095822279,Quad,0.335193172,Massu,-0.253235653,Busio,-2.729183253,-7.920546889
FlyQuest,6/23/2024 21:52,1,Bwipo,1.064072445,Inspired,4.406882111,Quad,3.863575029,Massu,2.785009636,Busio,3.381201382,15.5007406
Team Liquid,6/23/2024 22:49,1,Impact,3.127548746,UmTi,3.050394797,APA,1.508282303,Yeon,2.24350846,CoreJJ,1.882479556,11.81221386
Team Liquid,6/23/2024 23:33,1,Impact,2.957337012,UmTi,0.32243599,APA,2.385260231,Yeon,2.842728592,CoreJJ,6.697841537,15.20560336
Weibo Gaming,6/25/2024 11:34,0,Breathe,-0.032784118,Tarzan,-1.526278724,Xiaohu,-0.66594737,Light,-0.606290005,XBear,-3.623744612,-6.455044828
Weibo Gaming,6/25/2024 12:26,0,Breathe,-5.515058633,Tarzan,-4.806566879,Xiaohu,-1.226787454,Light,-0.360615702,XBear,-0.013998221,-11.92302689
Movistar R7,6/25/2024 21:06,1,Summit,4.528919299,Oddie,5.698670228,Keine,4.27532429,Ceo,1.905465111,Lyonz,3.990508447,20.39888737
Movistar R7,6/25/2024 21:49,0,Summit,-3.641314907,Oddie,-6.02032943,Keine,-2.167354316,Ceo,-1.520472896,Lyonz,-2.247755177,-15.59722673
T1,6/26/2024 8:05,1,Zeus,0.936427192,Oner,2.808027938,Faker,-1.021023917,Gumayusi,0.883326362,Keria,0.372644092,3.979401666
T1,6/26/2024 9:00,1,Zeus,3.346416259,Oner,1.805584186,Faker,0.775296975,Gumayusi,1.451707314,Keria,2.601147522,9.980152256
Top Esports,6/26/2024 9:16,1,369,4.302852027,Tian,3.252486512,Creme,2.0405694,JackeyLove,4.459775214,Meiko,-0.082355897,13.97332726
Top Esports,6/26/2024 10:10,1,369,3.394025303,Tian,1.670330965,Creme,1.524534406,JackeyLove,3.22320964,Meiko,2.299395299,12.11149561
Gen.G,6/26/2024 10:36,1,Kiin,1.492382836,Canyon,3.809230068,Chovy,4.071842831,Peyz,3.832119077,Lehends,2.788142445,15.99371726
Hanwha Life Esports,6/26/2024 10:36,0,Doran,-3.185378027,Peanut,-1.911586301,Zeka,-1.274043294,Viper,-1.679901491,Delight,-0.74359476,-8.794503872
LNG Esports,6/26/2024 11:17,1,Zika,8.289639995,Weiwei,4.97503739,Scout,4.943203257,GALA,4.296533331,Hang,6.517452163,29.02186614
Hanwha Life Esports,6/26/2024 11:31,0,Doran,-0.743362223,Peanut,-3.849093336,Zeka,-0.131347826,Viper,2.204350256,Delight,-3.43645154,-5.95590467
Gen.G,6/26/2024 11:31,1,Kiin,5.917251474,Canyon,5.349515264,Chovy,2.495089739,Peyz,2.80456422,Lehends,0.255298298,16.82171899
LNG Esports,6/26/2024 12:10,0,Zika,-3.141270198,Weiwei,-0.997612037,Scout,0.568527376,GALA,2.110879362,Hang,-2.556713393,-4.01618889
LNG Esports,6/26/2024 13:01,1,Zika,4.377708931,Weiwei,2.290222975,Scout,4.062606198,GALA,3.794812823,Hang,1.682933371,16.2082843
Dplus KIA,6/27/2024 8:08,1,Kingen,8.322671812,Lucid,3.62343571,ShowMaker,-0.367423999,Aiming,3.707322854,Kellin,3.622305286,18.90831166
Dplus KIA,6/27/2024 8:58,1,Kingen,3.483802939,Lucid,3.784317138,ShowMaker,4.153465609,Aiming,1.486379509,Kellin,0.976083368,13.88404856
Bilibili Gaming,6/27/2024 11:14,0,Bin,2.266587921,Xun,-7.721754232,knight,-4.15073305,Elk,1.280385258,ON,-1.046910531,-9.372424634
Bilibili Gaming,6/27/2024 12:10,1,Bin,2.875804212,Xun,6.380398792,knight,1.717725408,Elk,5.457002166,ON,4.067595249,20.49852583
Bilibili Gaming,6/27/2024 12:58,0,Bin,0.144244473,Xun,-2.435542281,knight,4.856120604,Elk,3.297211674,ON,1.891093173,7.753127643
100 Thieves,6/27/2024 21:57,0,Sniper,-1.583533432,River,-0.934430019,Quid,-5.143079427,Meech,-1.087338029,Eyla,-5.167888,-13.91626891
Team Liquid,6/27/2024 21:57,1,Impact,5.686758343,UmTi,1.59966991,APA,-1.996862515,Yeon,5.117234548,CoreJJ,9.881041246,20.28784153
100 Thieves,6/27/2024 22:55,0,Sniper,-7.502004787,River,-4.043762103,Quid,-1.598514601,Meech,-3.752734091,Eyla,-1.542338,-18.43935358
Team Liquid,6/27/2024 22:55,1,Impact,2.372125396,UmTi,4.495849162,APA,5.209010236,Yeon,2.681040063,CoreJJ,4.438707392,19.19673225
Gen.G,6/28/2024 10:53,1,Kiin,5.360100703,Canyon,5.509046576,Chovy,4.333204739,Peyz,2.878776274,Lehends,1.420422088,19.50155038
Gen.G,6/28/2024 11:36,1,Kiin,2.027945781,Canyon,4.074876951,Chovy,1.510374715,Peyz,0.167239015,Lehends,-1.656842181,6.123594281
GAM Esports,6/28/2024 12:22,0,Kiaya,-2.044319885,Levi,-3.647063142,Emo,1.896820293,Neo,3.465711321,Elio,0.454465165,0.125613752
Vikings Esports,6/28/2024 12:22,1,Nanaue,-2.594745322,Gury,5.409377555,Kati,-0.774061167,Shogun,1.981415354,Bie,-1.296661486,2.725324934
Vikings Esports,6/28/2024 13:11,0,Nanaue,0.74873152,Gury,-0.544563884,Kati,0.263138283,Shogun,0.454959997,Bie,0.082895478,1.005161395
GAM Esports,6/28/2024 13:11,1,Kiaya,0.741312048,Levi,1.015673651,Emo,0.811005527,Neo,4.002826172,Elio,1.33134564,7.902163038
GAM Esports,6/28/2024 14:11,1,Kiaya,-0.356283596,Levi,2.184337891,Emo,3.570361457,Neo,5.204257997,Elio,-2.566325251,8.036348498
Vikings Esports,6/28/2024 14:11,0,Nanaue,4.480654776,Gury,-3.460119707,Kati,5.839341434,Shogun,0.623959866,Bie,0.790931715,8.274768084
paiN Gaming,6/28/2024 19:55,1,Wizer,3.227569209,CarioK,4.45764109,dyNquedo,5.409840062,TitaN,5.391923464,Kuri,5.397783691,23.88475752
FlyQuest,6/28/2024 21:34,1,Bwipo,4.132795016,Inspired,6.368437859,Quad,2.359190809,Massu,3.841466276,Busio,6.278553456,22.98044342
FlyQuest,6/28/2024 22:16,1,Bwipo,3.675780049,Inspired,3.826069112,Quad,1.224275201,Massu,1.927780321,Busio,3.62639629,14.28030097
T1,6/29/2024 6:07,1,Zeus,3.96551127,Oner,-1.019191418,Faker,2.237565727,Gumayusi,2.556947292,Keria,-0.336768285,7.404064587
T1,6/29/2024 7:41,0,Zeus,-2.232396908,Oner,-3.914852571,Faker,-0.627522961,Gumayusi,-2.376715674,Keria,-2.765683468,-11.91717158
T1,6/29/2024 8:34,0,Zeus,0.592638599,Oner,-4.873248101,Faker,-1.15710493,Gumayusi,1.049025525,Keria,-0.790404644,-5.179093551
Hanwha Life Esports,6/29/2024 10:02,1,Doran,7.977383757,Peanut,4.161212302,Zeka,3.853739904,Viper,2.371696125,Delight,6.610587322,24.97461941
Hanwha Life Esports,6/29/2024 10:53,1,Doran,2.370581155,Peanut,6.396425128,Zeka,3.924452464,Viper,2.0974385,Delight,6.034097369,20.82299462
Weibo Gaming,6/29/2024 11:15,1,Breathe,2.461640809,Tarzan,4.388998288,Xiaohu,4.759666742,Light,6.709542236,Crisp,1.803901014,20.12374909
Weibo Gaming,6/29/2024 12:02,1,Breathe,4.309366035,Tarzan,3.806194924,Xiaohu,5.255561379,Light,2.448126479,Crisp,5.775114083,21.5943629
Fukuoka SoftBank HAWKS gaming,6/29/2024 12:33,1,Evi,8.458900647,Forest,3.944784075,DasheR,5.526498214,Marble,9.213318954,Vsta,8.379849161,35.52335105
Fukuoka SoftBank HAWKS gaming,6/29/2024 13:20,0,Evi,-3.787166146,Forest,-4.561817269,DasheR,-0.618827209,Marble,1.470737121,Vsta,-3.143097382,-10.64017089
Fnatic,6/29/2024 15:06,0,Oscarinin,0.102556588,Razork,-4.722269806,Humanoid,-4.667503544,Noah,-1.417351116,Jun,-1.534744019,-12.2393119
G2 Esports,6/29/2024 16:54,1,BrokenBlade,3.782987379,Yike,5.5738224,Caps,3.929970235,Hans Sama,3.712533472,Mikyx,3.730924543,20.73023803
MAD Lions KOI,6/29/2024 18:28,0,Myrwn,-4.201410815,Elyoya,-1.443001596,Fresskowy,-3.567244659,Supa,-1.2351459,Alvaro,-3.543046587,-13.98984956
paiN Gaming,6/29/2024 18:53,1,Wizer,3.077761275,CarioK,5.012089711,dyNquedo,4.716665871,TitaN,2.445270005,Kuri,3.984694817,19.23648168
Dplus KIA,6/30/2024 8:52,0,Kingen,1.14355916,Lucid,-4.072731021,ShowMaker,3.799962948,Aiming,1.178274051,Kellin,5.063763641,7.112828778
Dplus KIA,6/30/2024 10:04,1,Kingen,4.967892038,Lucid,3.935715766,ShowMaker,5.735062641,Aiming,3.162955886,Kellin,4.359320555,22.16094689
Vikings Esports,6/30/2024 10:07,1,Nanaue,0.07881501,Gury,2.465997791,Kati,1.567894139,Shogun,3.744195946,Bie,5.676148936,13.53305182
Fukuoka SoftBank HAWKS gaming,6/30/2024 10:08,1,Evi,2.22891883,Forest,5.494172145,DasheR,4.623177966,Marble,4.541880042,Vsta,4.60261061,21.49075959
Fukuoka SoftBank HAWKS gaming,6/30/2024 10:48,1,Evi,6.824897053,Forest,2.745312742,DasheR,4.024670108,Marble,3.758917451,Vsta,4.436630856,21.79042821
Dplus KIA,6/30/2024 10:53,1,Kingen,8.325191151,Lucid,4.564811817,ShowMaker,4.451058329,Aiming,4.67169379,Kellin,7.095425421,29.10818051
Vikings Esports,6/30/2024 11:00,0,Nanaue,-1.684978738,Gury,-6.872481816,Kati,-2.975491658,Shogun,-2.180589968,Bie,-0.686928938,-14.40047112
PSG Talon,6/30/2024 11:04,0,Azhi,-2.703817162,JunJia,-7.692868459,Maple,-0.504121562,Betty,-2.672661651,Woody,-0.063721551,-13.63719038
Vikings Esports,6/30/2024 11:57,1,Nanaue,4.077178633,Gury,7.709576678,Kati,3.084183885,Shogun,2.363160126,Bie,8.636794933,25.87089425
PSG Talon,6/30/2024 12:07,1,Azhi,6.552684443,JunJia,6.327105212,Maple,5.286600074,Betty,3.641776668,Woody,4.440802496,26.24896889
GAM Esports,6/30/2024 12:58,1,Kiaya,2.493274809,Levi,6.707488866,Emo,1.818771344,Neo,2.845304252,Elio,1.139721599,15.00456087
PSG Talon,6/30/2024 13:11,1,Azhi,2.330237734,JunJia,5.287691234,Maple,-0.120240464,Betty,0.67691646,Woody,2.142350732,10.3169557
GAM Esports,6/30/2024 13:58,0,Kiaya,-1.015758934,Levi,-4.346928841,Emo,-2.366722441,Neo,-2.243579683,Elio,-4.201531746,-14.17452164
GAM Esports,6/30/2024 14:45,1,Kiaya,3.981761026,Levi,-1.784555595,Emo,5.892105896,Neo,1.069264316,Elio,-3.794959709,5.363615934
MAD Lions KOI,6/30/2024 15:58,1,Myrwn,1.483083892,Elyoya,5.021517915,Fresskowy,6.960197327,Supa,5.290916027,Alvaro,0.950902629,19.70661779
Fnatic,6/30/2024 17:00,0,Oscarinin,0.716093057,Razork,-3.260549438,Humanoid,-1.688001223,Noah,-0.819511538,Jun,-0.490180808,-5.54214995
paiN Gaming,6/30/2024 17:08,1,Wizer,2.53364906,CarioK,3.073083572,dyNquedo,4.43977778,TitaN,1.112828062,Kuri,4.67991311,15.83925158
G2 Esports,6/30/2024 17:51,1,BrokenBlade,3.845411458,Yike,3.184056742,Caps,-0.160971859,Hans Sama,2.194727063,Mikyx,-1.090228274,7.972995129
MAD Lions KOI,6/30/2024 19:40,1,Myrwn,3.661866145,Elyoya,5.883649713,Fresskowy,3.673448753,Supa,2.428897778,Alvaro,5.974941712,21.6228041
MAD Lions KOI,6/30/2024 20:32,1,Myrwn,10.04826914,Elyoya,8.882386125,Fresskowy,5.445140697,Supa,6.009867044,Alvaro,1.107841761,31.49350477
Bilibili Gaming,7/4/2024 15:07,0,Bin,-1.247228002,Xun,-5.224019551,knight,1.057430367,Elk,-0.89630767,ON,-1.631259542,-7.9413844
T1,7/4/2024 15:07,1,Zeus,4.603427292,Oner,2.417282168,Faker,3.354035541,Gumayusi,5.690160393,Keria,0.099885713,16.16479111
T1,7/4/2024 16:14,0,Zeus,-3.727755193,Oner,-3.171327761,Faker,-2.29685248,Gumayusi,-1.985102379,Keria,-1.961790556,-13.14282837
Bilibili Gaming,7/4/2024 16:14,1,Bin,3.371247604,Xun,3.791162694,knight,3.36384816,Elk,6.369413869,ON,3.991133615,20.88680594
Bilibili Gaming,7/4/2024 17:32,0,Bin,-1.018343106,Xun,-3.246988675,knight,-4.128562197,Elk,-4.278765942,ON,-3.162716355,-15.83537628
T1,7/4/2024 17:32,1,Zeus,4.72653041,Oner,5.91702876,Faker,4.475698579,Gumayusi,4.906958229,Keria,5.815083452,25.84129943
Team Liquid,7/4/2024 18:58,1,Impact,3.394610912,UmTi,3.283640003,APA,3.189607868,Yeon,1.126696531,CoreJJ,2.049739349,13.04429466
Fnatic,7/4/2024 18:58,0,Oscarinin,-4.723488652,Razork,-3.155041275,Humanoid,-0.670076373,Noah,-2.31196141,Jun,-1.318532027,-12.17909974
Fnatic,7/4/2024 19:46,0,Oscarinin,4.549043716,Razork,-2.271859883,Humanoid,-1.090911962,Noah,-1.749722935,Jun,-1.134436088,-1.697887152
Team Liquid,7/4/2024 19:46,1,Impact,1.223547991,UmTi,-0.361792818,APA,5.101344556,Yeon,4.077503405,CoreJJ,5.21072895,15.25133208
Gen.G,7/5/2024 15:06,0,Kiin,-1.651560919,Canyon,-3.400297706,Chovy,-1.648961764,Peyz,-0.163043487,Lehends,-3.358163205,-10.22202708
Top Esports,7/5/2024 15:06,1,369,1.789257329,Tian,6.029710362,Creme,4.120274201,JackeyLove,-0.289959742,Meiko,-0.308190646,11.3410915
Gen.G,7/5/2024 16:02,0,Kiin,-3.079682661,Canyon,-6.714125595,Chovy,-6.475374092,Peyz,-5.017951673,Lehends,-8.755676862,-30.04281088
Top Esports,7/5/2024 16:02,1,369,5.992707514,Tian,9.019505853,Creme,7.019000175,JackeyLove,4.423055984,Meiko,11.61817071,38.07244023
G2 Esports,7/5/2024 17:23,0,BrokenBlade,-1.2410399,Yike,2.788461794,Caps,-3.391135375,Hans Sama,-1.533352629,Mikyx,-0.358580931,-3.735647041
FlyQuest,7/5/2024 17:23,1,Bwipo,5.700139718,Inspired,1.242078459,Quad,1.881213022,Massu,3.199379025,Busio,1.598662271,13.6214725
G2 Esports,7/5/2024 18:24,1,BrokenBlade,6.365159832,Yike,3.553061852,Caps,2.37892524,Hans Sama,0.59840758,Mikyx,4.024476944,16.92003145
FlyQuest,7/5/2024 18:24,0,Bwipo,-5.392872134,Inspired,-5.054432816,Quad,0.491510005,Massu,0.4407377,Busio,-1.226043937,-10.74110118
FlyQuest,7/5/2024 19:26,0,Bwipo,-3.649548401,Inspired,-1.134806524,Quad,-2.167658174,Massu,-0.451426483,Busio,-1.911224961,-9.314664544
G2 Esports,7/5/2024 19:26,1,BrokenBlade,2.537714673,Yike,1.272398083,Caps,3.47383333,Hans Sama,0.782424404,Mikyx,2.490328075,10.55669856
Weibo Gaming,7/6/2024 11:20,1,Breathe,-1.631139274,Tarzan,4.001609743,Xiaohu,6.461917114,Light,6.361727312,Crisp,4.71095976,19.90507465
Weibo Gaming,7/6/2024 12:23,1,Breathe,5.821960777,Tarzan,2.723134524,Xiaohu,5.338246906,Light,2.427632116,Crisp,3.959500083,20.27047441
Team Liquid,7/6/2024 15:15,1,Impact,5.416372041,UmTi,5.562074404,APA,6.797726588,Yeon,4.127863736,CoreJJ,7.685368026,29.5894048
T1,7/6/2024 15:15,0,Zeus,-3.344052446,Oner,-8.007579098,Faker,-0.844321836,Gumayusi,-6.446152293,Keria,-4.239496573,-22.88160225
T1,7/6/2024 16:18,1,Zeus,1.159894607,Oner,1.687635505,Faker,1.153532279,Gumayusi,0.58932077,Keria,1.539799361,6.130182522
Team Liquid,7/6/2024 16:18,0,Impact,1.615051916,UmTi,-2.876469604,APA,2.782214376,Yeon,-1.386237273,CoreJJ,-1.224103601,-1.089544186
Team Liquid,7/6/2024 17:13,0,Impact,-4.428549848,UmTi,-1.520403296,APA,-1.273001691,Yeon,-1.865840735,CoreJJ,0.334072633,-8.753722937
T1,7/6/2024 17:13,1,Zeus,-0.829100482,Oner,2.037559258,Faker,4.397071259,Gumayusi,1.426406128,Keria,2.955290458,9.987226621
Top Esports,7/6/2024 18:28,1,369,1.646904123,Tian,5.027587932,Creme,-0.583630031,JackeyLove,3.819382652,Meiko,0.197323604,10.10756828
G2 Esports,7/6/2024 18:28,0,BrokenBlade,1.449184992,Yike,-4.102944468,Caps,-1.469027446,Hans Sama,-0.489905378,Mikyx,-1.699950517,-6.312642817
G2 Esports,7/6/2024 19:21,0,BrokenBlade,-0.745638482,Yike,-4.812499778,Caps,-0.141593749,Hans Sama,-3.781616821,Mikyx,-4.448764025,-13.93011286
Top Esports,7/6/2024 19:21,1,369,4.38001011,Tian,5.455281852,Creme,5.980992619,JackeyLove,4.963576069,Meiko,5.136899557,25.91676021
LNG Esports,7/7/2024 11:20,1,Zika,5.834164139,Weiwei,3.59446092,Scout,4.986697436,GALA,3.196250077,Hang,2.511139821,20.12271239
LNG Esports,7/7/2024 12:07,1,Zika,6.308977471,Weiwei,4.951321319,Scout,2.546397152,GALA,2.421796728,Hang,3.106302353,19.33479502
T1,7/7/2024 16:55,1,Zeus,6.716193415,Oner,4.787547439,Faker,2.797801964,Gumayusi,3.44989782,Keria,4.796540257,22.54798089
Top Esports,7/7/2024 16:55,0,369,-0.966304895,Tian,-5.087165926,Creme,-2.040107142,JackeyLove,-3.185906733,Meiko,-4.07058868,-15.35007338
Top Esports,7/7/2024 19:38,0,369,-2.416521539,Tian,-6.329277239,Creme,-5.079369851,JackeyLove,-2.325696604,Meiko,-1.227111437,-17.37797667
T1,7/7/2024 19:38,1,Zeus,6.89387081,Oner,10.06766447,Faker,3.912038258,Gumayusi,5.229899729,Keria,5.042699184,31.14617245
Movistar R7,7/10/2024 1:03,1,Summit,3.143041673,Oddie,4.601107082,Keine,4.233211519,Ceo,5.752746466,Lyonz,3.142822224,20.87292896
Movistar R7,7/10/2024 1:51,0,Summit,-4.460233609,Oddie,-2.879302369,Keine,-3.956762265,Ceo,-3.151837955,Lyonz,-2.760870094,-17.20900629
T1,7/10/2024 8:06,1,Zeus,-1.031399572,Oner,2.910095156,Faker,2.950099145,Gumayusi,2.913360884,Keria,-0.061008568,7.681147045
T1,7/10/2024 8:53,0,Zeus,2.948002105,Oner,-5.147635908,Faker,-4.459767954,Gumayusi,-2.546873061,Keria,-0.827199671,-10.03347449
T1,7/10/2024 9:45,1,Zeus,3.9574389,Oner,3.033455477,Faker,2.370856331,Gumayusi,4.159812934,Keria,2.753834426,16.27539807
LNG Esports,7/10/2024 11:17,1,Zika,3.649699292,Weiwei,2.973121235,Scout,4.119603214,GALA,3.657566822,Hang,2.276854602,16.67684516
Weibo Gaming,7/10/2024 11:17,0,Breathe,-3.971909109,Tarzan,-5.99621448,Xiaohu,-1.847467807,Light,-1.419781542,Crisp,-2.049984115,-15.28535705
Weibo Gaming,7/10/2024 12:15,1,Breathe,3.165521434,Tarzan,3.451672694,Xiaohu,3.707805503,Light,5.166080409,Crisp,3.536879211,19.02795925
LNG Esports,7/10/2024 12:15,0,Zika,-0.249347505,Weiwei,-3.32169991,Scout,-4.127624788,GALA,-0.068290807,Hang,-3.904044141,-11.67100715
LNG Esports,7/10/2024 13:14,1,Zika,1.075348517,Weiwei,2.196719936,Scout,2.786126318,GALA,1.166724988,Hang,2.002900397,9.227820157
Weibo Gaming,7/10/2024 13:14,0,Breathe,-0.132694485,Tarzan,-3.854658413,Xiaohu,-1.834039699,Light,0.277962228,Crisp,-2.748580276,-8.292010645
Movistar R7,7/10/2024 21:07,1,Summit,4.094751746,Oddie,5.741575815,Keine,1.829543252,Ceo,2.228148425,Lyonz,1.597845311,15.49186455
