league,date,game,position,playername,teamname,champion,gamelength,result,kills,deaths,assists,kda,killparticipation,firstbloodkill,firstbloodassist,firstbloodvictim,dpm,damageshare,damagetakenperminute,wpm,wcpm,vspm,earnedgoldshare,cspm
LCK,6/26/2024 11:31,2,bot,Viper,Hanwha Life Esports,Zeri,2528,0,7,1,3,10,0.625,0,0,0,909.9684,0.320502,602.8481,0.4272,0.5222,1.3766,0.328426,11.6535
LCK,7/25/2024 10:36,1,bot,Aiming,Dplus KIA,Ezreal,1878,1,5,0,4,9,0.642857143,0,0,0,1042.3323,0.358583,426.1981,0.3514,0.1917,0.8626,0.259273,10.0639
LCK,7/25/2024 11:30,2,bot,Aiming,Dplus KIA,Ashe,1624,1,6,0,6,12,0.75,0,0,0,896.7488,0.27656,337.1305,0.2586,0.4803,1.5148,0.291434,9.7167
LPL,7/25/2024 12:15,1,bot,Light,Weibo Gaming,Ezreal,1688,1,9,0,8,17,0.894736842,1,,,952.3578,0.357733,431.09,0.4621,0.391,1.3152,0.32308,11.2322
LPL,7/25/2024 13:03,2,bot,Light,Weibo Gaming,Ezreal,1660,1,10,1,5,15,0.681818182,0,,,1065.7229,0.3179,589.8434,0.3614,0.1084,0.7229,0.264117,10.0843
LPL,7/26/2024 9:31,1,bot,JackeyLove,Top Esports,Miss Fortune,1479,1,0,2,2,1,0.166666667,0,,,311.359,0.122966,414.2394,0.4057,0.2434,0.8519,0.201849,9.8986
LPL,7/26/2024 10:17,2,bot,JackeyLove,Top Esports,Ashe,1872,1,2,2,9,5.5,0.733333333,0,,,605.1603,0.22243,520.8654,0.3526,0.5128,1.5705,0.225366,9.9359
LCK,7/26/2024 10:35,1,bot,Gumayusi,T1,Miss Fortune,1972,1,5,2,5,5,0.625,0,0,0,396.6329,0.201568,153.1339,0.4564,0.3651,1.3996,0.24253,9.0974
LPL,7/26/2024 11:23,1,bot,Elk,Bilibili Gaming,Ezreal,1692,0,1,3,1,0.666666667,0.4,0,,,606.4539,0.263098,715.6383,0.2128,0.1418,0.5674,0.225116,8.3333
PCS,7/26/2024 11:26,1,bot,Betty,PSG Talon,Ziggs,1439,1,5,5,11,3.2,0.551724138,0,0,0,865.6845,0.241334,582.3628,0.4587,0.2919,1.3343,0.207451,8.4225
LCK,7/26/2024 11:30,2,bot,Gumayusi,T1,Senna,2054,0,1,4,6,1.75,0.636363636,0,0,0,338.7634,0.153197,420.6426,1.665,0.5258,3.2425,0.124423,1.6943
LPL,7/26/2024 12:11,2,bot,Elk,Bilibili Gaming,Senna,2130,1,2,1,11,13,0.8125,0,,,728.5352,0.206602,403.3239,1.4648,0.6479,3.6056,0.150559,1.5211
PCS,7/26/2024 12:15,2,bot,Betty,PSG Talon,Senna,1739,0,5,5,14,3.8,0.730769231,0,1,0,746.015,0.24018,576.0897,1.4491,1.0696,3.4158,0.161485,1.8286
LCK,7/26/2024 12:27,3,bot,Gumayusi,T1,Caitlyn,1737,1,4,2,4,4,0.470588235,0,0,0,575.095,0.235155,426.3903,0.4491,0.38,1.1054,0.245471,10.6736
LPL,7/26/2024 13:06,3,bot,Elk,Bilibili Gaming,Kai'Sa,2169,1,8,2,7,7.5,0.75,0,,,882.9876,0.333269,685.5048,0.4703,0.5809,1.2172,0.242294,8.603
PCS,7/26/2024 13:07,3,bot,Betty,PSG Talon,Zeri,1661,0,1,2,6,3.5,0.466666667,0,0,1,587.3209,0.210647,827.1764,0.2529,0.4335,0.8308,0.181875,7.8748
LCK,6/29/2024 10:02,1,bot,Viper,Hanwha Life Esports,Ezreal,1576,1,6,3,10,5.333333333,0.64,0,0,1,1497.7538,0.344858,597.1827,0.3807,0.3046,1.1802,0.236876,8.9467
LCK,7/27/2024 6:08,1,bot,Aiming,Dplus KIA,Aphelios,1537,0,1,1,0,1,1,0,0,0,255.3806,0.212624,223.136,0.3513,0.3904,1.2492,0.283008,10.4619
LCK,7/27/2024 6:56,2,bot,Aiming,Dplus KIA,Kai'Sa,1722,1,14,0,2,16,0.8,1,0,0,1141.8815,0.365388,413.1707,0.3484,0.3484,0.8711,0.330099,11.2195
LCK,6/29/2024 10:53,2,bot,Viper,Hanwha Life Esports,Ezreal,1862,1,3,1,7,10,0.526315789,0,0,0,1162.4597,0.393488,585.1772,0.3867,0.1611,0.9989,0.24407,10.8593
LPL,7/27/2024 7:16,1,bot,GALA,LNG Esports,Ezreal,1960,0,8,4,3,2.75,0.733333333,0,,,1061.6939,0.428012,558.4898,0.3367,0.2449,0.9184,0.2948,9.5816
LCK,7/12/2024 10:40,1,bot,Viper,Hanwha Life Esports,Ezreal,2526,1,1,1,5,6,0.545454545,0,0,0,1098.8361,0.403829,396.9596,0.4276,0.5226,1.5202,0.260407,11.0214
LCK,7/27/2024 7:47,3,bot,Aiming,Dplus KIA,Kai'Sa,2736,0,14,1,4,18,0.947368421,0,0,0,1130.1316,0.425086,499.5614,0.3509,0.4605,1.3596,0.363899,10.307
LPL,7/27/2024 8:09,2,bot,GALA,LNG Esports,Ezreal,1805,1,4,2,13,8.5,0.80952381,0,,,941.8504,0.396522,529.2299,0.2992,0.3989,1.0637,0.26667,10.4377
VCS,7/27/2024 8:13,1,bot,Shogun,Vikings Esports,Ornn,1561,1,3,1,16,19,0.863636364,0,0,0,470.8905,0.126955,521.6656,0.3844,0.2306,1.23,0.202719,9.3786
LPL,7/27/2024 8:59,3,bot,GALA,LNG Esports,Ashe,1802,1,6,2,4,5,0.769230769,0,,,803.7736,0.382614,413.2075,0.1998,0.2664,1.0322,0.286932,11.0211
VCS,7/27/2024 9:06,2,bot,Shogun,Vikings Esports,Ezreal,2293,1,7,2,8,7.5,0.681818182,0,0,0,1045.5648,0.326662,521.5264,0.4187,0.2355,0.8373,0.246484,9.5508
LCK,7/27/2024 9:41,1,bot,Peyz,Gen.G,Ezreal,1326,1,9,0,7,16,0.842105263,1,0,0,1206.7873,0.324753,505.2489,0.362,0.0905,0.8145,0.267606,9.3213
VCS,7/27/2024 10:14,1,bot,EasyLove,GAM Esports,Draven,1943,1,8,5,10,3.6,0.75,0,0,1,963.8909,0.262318,644.6835,0.3706,0.4014,1.0808,0.258128,8.6464
LCK,7/27/2024 10:27,2,bot,Peyz,Gen.G,Jhin,1508,1,8,0,9,17,0.772727273,0,0,0,1195.5438,0.390604,540.9947,0.5172,0.0796,0.6366,0.260312,10.504
VCS,7/27/2024 11:05,2,bot,EasyLove,GAM Esports,Ziggs,2311,0,3,9,12,1.666666667,0.625,0,0,1,1143.8685,0.308316,744.1714,0.3635,0.1298,0.7529,0.198229,7.3475
LPL,7/27/2024 11:32,1,bot,JackeyLove,Top Esports,Miss Fortune,2023,1,5,3,10,5,0.833333333,0,,,936.1246,0.352991,409.5007,0.3856,0.4152,1.6312,0.271997,10.7662
VCS,7/27/2024 12:11,3,bot,EasyLove,GAM Esports,Ezreal,2122,1,5,5,12,3.4,0.566666667,0,1,0,794.5335,0.220416,611.6777,0.3676,0.4524,1.3289,0.203181,8.426
LPL,7/27/2024 12:25,2,bot,JackeyLove,Top Esports,Miss Fortune,1442,1,5,1,7,12,0.666666667,0,,,520.8599,0.266019,324.3412,0.3329,0.2913,1.0818,0.238082,9.8613
LEC,7/27/2024 15:08,1,bot,Hans Sama,G2 Esports,Varus,2032,0,3,3,4,2.333333333,0.7,0,0,0,314.439,0.114973,444.7146,0.4134,0.3839,1.2106,0.216364,8.1201
LEC,7/27/2024 16:00,2,bot,Hans Sama,G2 Esports,Miss Fortune,2020,1,8,3,4,4,0.52173913,0,0,0,600.5644,0.204644,532.7822,0.3564,0.297,1.0396,0.237933,8.5248
LEC,7/27/2024 16:52,3,bot,Hans Sama,G2 Esports,Miss Fortune,1980,1,3,1,5,8,0.571428571,0,0,0,485.6364,0.232423,286.4242,0.3636,0.3939,1.1515,0.253383,11
LEC,7/27/2024 17:47,4,bot,Hans Sama,G2 Esports,Miss Fortune,2476,1,4,3,5,3,0.473684211,0,1,0,924.2084,0.265846,542.8837,0.2908,0.3877,0.727,0.23125,9.378
LCK,7/12/2024 11:45,2,bot,Viper,Hanwha Life Esports,Ezreal,1950,0,1,1,2,3,1,1,0,0,1129.0154,0.411509,447.0769,0.2462,0.4,1.1385,0.266563,9.7846
LCK,7/28/2024 6:06,1,bot,Gumayusi,T1,Senna,2795,1,9,3,14,7.666666667,0.884615385,0,0,0,719.5277,0.212166,467.0769,1.6744,0.8372,4.2719,0.177903,2.297
LCK,7/28/2024 7:16,2,bot,Gumayusi,T1,Draven,1620,1,4,0,1,5,0.454545455,1,0,0,567.6667,0.219484,336.7407,0.3704,0.4444,0.9259,0.299103,11
LJL,7/28/2024 9:12,1,bot,Marble,Fukuoka SoftBank HAWKS gaming,Ashe,1950,1,2,1,6,8,0.533333333,0,0,0,664.2154,0.235127,419.0769,0.4,0.3077,1.4462,0.23127,9.9385
LPL,7/28/2024 9:16,1,bot,GALA,LNG Esports,Ziggs,2777,0,4,4,9,3.25,0.8125,1,,,949.6507,0.346401,518.7396,0.2377,0.1945,0.8642,0.243235,8.0158
VCS,7/28/2024 9:55,1,bot,EasyLove,GAM Esports,Draven,2353,1,12,7,7,2.714285714,0.826086957,1,0,0,1319.184,0.300811,653.5232,0.2805,0.204,0.612,0.290121,7.5478
LJL,7/28/2024 10:04,2,bot,Marble,Fukuoka SoftBank HAWKS gaming,Miss Fortune,2381,1,4,5,8,2.4,0.666666667,0,1,0,605.2667,0.181879,474.4309,0.4536,0.2268,1.1088,0.245432,9.475
LPL,7/28/2024 10:23,2,bot,GALA,LNG Esports,Xayah,1985,1,8,1,3,11,0.916666667,0,,,622.7909,0.258755,297.9748,0.3325,0.6952,1.4207,0.289065,11.2141
VCS,7/28/2024 10:54,2,bot,EasyLove,GAM Esports,Draven,2071,1,4,4,11,3.75,0.714285714,1,0,0,640.0966,0.232151,565.408,0.4635,0.3477,1.2168,0.253357,9.0101
LJL,7/28/2024 11:03,3,bot,Marble,Fukuoka SoftBank HAWKS gaming,Kai'Sa,1621,1,5,1,3,8,0.4,0,0,0,617.0265,0.20188,449.5003,0.3331,0.037,0.6663,0.2248,9.7717
LPL,7/28/2024 11:17,1,bot,Light,Weibo Gaming,Ezreal,1519,1,2,2,7,4.5,0.391304348,0,,,654.075,0.228018,443.3838,0.4345,0.316,1.185,0.203632,8.9664
LPL,7/28/2024 11:18,3,bot,GALA,LNG Esports,Ezreal,2185,1,5,0,2,7,0.636363636,0,,,674.6362,0.405779,265.4554,0.3021,0.2746,1.1259,0.289639,10.7368
PCS,7/28/2024 11:30,1,bot,Betty,PSG Talon,Ashe,1883,1,4,1,14,18,0.782608696,0,1,0,970.9294,0.273501,663.3776,0.3824,0.4142,1.88,0.24901,9.6548
LPL,7/28/2024 12:04,2,bot,Light,Weibo Gaming,Ezreal,2372,1,6,1,7,13,0.5,0,,,599.4182,0.171934,587.6054,0.4047,0.3035,1.113,0.232868,9.6374
PCS,7/28/2024 12:26,2,bot,Betty,PSG Talon,Ashe,1755,1,2,1,8,10,0.5,0,0,0,606.8034,0.174208,400.547,0.4103,0.4103,1.7094,0.208188,9.2991
LEC,7/28/2024 15:11,1,bot,Noah,Fnatic,Jhin,2149,0,5,3,5,3.333333333,0.625,1,0,0,583.0247,0.228511,526.4588,0.4188,0.1954,0.9493,0.274318,10.1349
LEC,7/28/2024 15:11,1,bot,Hans Sama,G2 Esports,Ezreal,2149,1,4,0,3,7,0.35,0,0,0,1068.9995,0.315962,453.4481,0.335,0.2513,1.061,0.26024,10.1629
LEC,7/28/2024 16:04,2,bot,Noah,Fnatic,Ezreal,2107,0,5,4,5,2.5,0.555555556,1,0,0,926.3692,0.280621,662.3636,0.4556,0.3417,1.3669,0.257355,8.6853
LEC,7/28/2024 16:04,2,bot,Hans Sama,G2 Esports,Jhin,2107,1,6,1,8,14,0.636363636,0,0,0,870.6122,0.262265,414.504,0.3702,0.1424,0.9397,0.229789,8.5145
LEC,7/28/2024 16:59,3,bot,Noah,Fnatic,Ezreal,1759,0,8,3,3,3.666666667,0.611111111,1,0,0,619.4429,0.223985,501.4554,0.3411,0.2047,0.8869,0.262411,9.3121
LEC,7/28/2024 16:59,3,bot,Hans Sama,G2 Esports,Kai'Sa,1759,1,8,2,5,6.5,0.684210526,0,0,0,621.5236,0.212507,406.4241,0.3752,0.3752,1.0233,0.291612,9.0051
LCK,7/12/2024 12:40,3,bot,Viper,Hanwha Life Esports,Ezreal,2014,1,7,0,3,10,0.769230769,0,0,0,1319.5531,0.467137,418.9573,0.4171,0.4469,1.1619,0.308933,11.0228
LCS,7/28/2024 20:07,1,bot,Massu,FlyQuest,Kalista,1950,0,2,3,2,1.333333333,0.4,0,0,0,579.5385,0.250199,505.8462,0.6462,0.2154,1.2615,0.239682,9.5692
LCS,7/28/2024 20:56,2,bot,Massu,FlyQuest,Kalista,1869,1,7,1,3,10,0.625,1,0,0,540.1284,0.267999,398.9727,0.5136,0.1605,1.1557,0.237977,8.6998
LCS,7/28/2024 21:43,3,bot,Massu,FlyQuest,Kalista,1385,1,8,0,5,13,0.65,0,1,0,505.343,0.212717,510.1516,0.4332,0.1733,1.083,0.269713,10.3105
LCS,7/28/2024 22:31,1,bot,Yeon,Team Liquid,Xayah,1457,1,2,0,5,7,0.5,0,1,0,478.8469,0.175782,399.9451,0.4118,0.3294,1.1119,0.227294,9.4715
LCS,7/28/2024 23:12,2,bot,Yeon,Team Liquid,Jhin,1742,1,2,1,12,14,0.583333333,0,0,0,637.302,0.225448,457.7842,0.4133,0.2411,1.0333,0.226442,9.8507
LPL,7/30/2024 11:15,1,bot,Elk,Bilibili Gaming,Zeri,1445,1,7,0,6,13,0.722222222,0,,,651.9031,0.213071,438.9758,0.4152,0.5813,1.3287,0.273721,10.8374
LPL,7/30/2024 11:58,2,bot,Elk,Bilibili Gaming,Ziggs,2314,0,7,5,7,2.8,0.875,0,1,,1170.2074,0.553232,438.0467,0.4667,0.2593,1.452,0.294605,9.2826
LPL,7/30/2024 12:56,3,bot,Elk,Bilibili Gaming,Miss Fortune,1713,1,4,0,8,12,0.8,0,,,721.2259,0.272332,261.6462,0.5254,0.3853,1.366,0.238287,9.4571
LLA,7/30/2024 21:04,1,bot,Ceo,Movistar R7,Ezreal,2430,0,4,2,2,3,0.545454545,0,0,0,1035.0617,0.318648,436.4938,0.5185,0.2963,1.0864,0.275293,10.2222
LLA,7/30/2024 22:03,2,bot,Ceo,Movistar R7,Ezreal,1775,0,4,3,3,2.333333333,0.777777778,0,1,0,905.6451,0.312247,598.9521,0.507,0.2028,1.0817,0.255699,9.0254
LLA,7/30/2024 22:51,3,bot,Ceo,Movistar R7,Xayah,2067,1,9,1,4,13,0.590909091,0,0,0,734.2525,0.211644,430.0726,0.5515,0.3774,1.6255,0.278858,10.2758
LLA,7/30/2024 23:58,4,bot,Ceo,Movistar R7,Kai'Sa,2162,1,3,1,6,9,0.692307692,0,1,0,625.0324,0.199486,532.0074,0.4718,0.4718,1.4709,0.250543,9.963
LLA,7/31/2024 0:51,5,bot,Ceo,Movistar R7,Draven,2096,1,7,2,6,6.5,0.764705882,0,0,1,663.0916,0.210024,306.4981,0.5725,0.3149,1.3168,0.279255,8.645
LCK,7/31/2024 8:06,1,bot,Gumayusi,T1,Jhin,2780,0,2,1,8,10,0.769230769,0,0,0,774.0216,0.311779,470.5468,0.3022,0.259,0.9281,0.268281,10.6187
LCK,7/31/2024 8:06,1,bot,Aiming,Dplus KIA,Miss Fortune,2780,1,6,1,2,8,0.666666667,0,0,0,840.6259,0.416718,190.295,0.3237,0.5612,1.6187,0.334972,11.5899
LCK,7/31/2024 9:15,2,bot,Gumayusi,T1,Kalista,1717,1,4,2,9,6.5,0.8125,0,0,0,823.5411,0.289831,778.5323,0.4543,0.1747,1.0134,0.271127,10.4485
LCK,7/31/2024 9:15,2,bot,Aiming,Dplus KIA,Zeri,1717,0,3,4,2,1.25,1,1,0,0,932.0093,0.396412,649.3768,0.4193,0.6989,1.3978,0.329773,10.1689
LPL,7/31/2024 9:17,1,bot,Elk,Bilibili Gaming,Ezreal,2193,1,6,4,9,3.75,0.555555556,0,,1,971.8194,0.275621,515.1026,0.4104,0.3283,1.0123,0.247717,9.5212
LCK,7/31/2024 10:06,3,bot,Aiming,Dplus KIA,Ashe,1801,0,3,3,5,2.666666667,0.888888889,0,1,0,846.2632,0.407802,553.859,0.2665,0.3998,1.4659,0.320311,10.0278
LCK,7/31/2024 10:06,3,bot,Gumayusi,T1,Jhin,1801,1,8,0,6,14,0.823529412,0,0,0,887.2404,0.348135,342.2765,0.3998,0.3998,1.166,0.271985,9.1949
LPL,7/31/2024 10:14,2,bot,Elk,Bilibili Gaming,Kai'Sa,1366,1,4,0,14,18,0.666666667,0,,,710.205,0.204779,439.8975,0.4392,0.3075,1.4056,0.198585,8.7408
LPL,7/31/2024 11:18,1,bot,JackeyLove,Top Esports,Miss Fortune,2468,1,4,2,9,6.5,0.722222222,0,,1,751.5073,0.2694,465.9724,0.316,0.6321,1.4344,0.229139,9.2626
LCK,7/14/2024 8:42,1,bot,Viper,Hanwha Life Esports,Kai'Sa,1585,1,7,0,2,9,0.642857143,0,0,0,734.3849,0.342629,338.9905,0.3785,0.4164,1.0978,0.253291,10.8265
LPL,7/31/2024 12:19,2,bot,JackeyLove,Top Esports,Ezreal,1572,1,3,1,3,6,0.5,1,,,756.1832,0.282046,441.8321,0.3053,0.1145,0.8015,0.232427,10.0763
LCK,7/14/2024 9:30,2,bot,Viper,Hanwha Life Esports,Kai'Sa,1704,1,13,2,2,7.5,0.833333333,1,0,0,956.7958,0.329206,533.169,0.4577,0.669,1.6901,0.302419,10.9859
VCS,7/31/2024 13:00,1,bot,Shogun,Vikings Esports,Ezreal,1681,1,6,1,4,10,0.476190476,0,0,0,923.1291,0.255796,425.7823,0.3926,0.2855,0.8923,0.229327,9.8156
LCK,7/17/2024 10:35,1,bot,Viper,Hanwha Life Esports,Ezreal,1446,1,2,1,4,6,0.5,0,1,0,1110.7884,0.329712,395.9751,0.4149,0.2905,1.2033,0.22307,10.6639
VCS,7/31/2024 13:47,2,bot,Shogun,Vikings Esports,Jhin,1909,0,9,1,6,15,0.833333333,0,0,0,1180.7019,0.270576,532.8025,0.44,0.3457,1.5715,0.309792,10.4034
VCS,7/31/2024 14:44,3,bot,Shogun,Vikings Esports,Ziggs,1488,1,7,0,12,19,0.791666667,0,1,0,931.4919,0.311276,333.1048,0.4839,0.121,0.9274,0.238308,9.3145
LCK,8/1/2024 10:48,1,bot,Peyz,Gen.G,Zeri,1719,1,11,1,10,21,0.913043478,0,0,0,1757.2775,0.454731,773.3333,0.349,0.349,1.0471,0.311346,11.1693
LCK,8/1/2024 11:38,2,bot,Peyz,Gen.G,Lucian,1920,1,8,2,1,4.5,1,0,0,1,783.9063,0.293015,525.0625,0.375,0.5625,1.375,0.298678,10.0938
LCK,7/17/2024 11:22,2,bot,Viper,Hanwha Life Esports,Ezreal,1946,1,11,0,2,13,0.8125,1,0,0,1562.7749,0.440986,496.8037,0.3083,0.4625,1.0175,0.290432,11.0689
VCS,8/2/2024 8:07,1,bot,Shogun,Vikings Esports,Ezreal,1832,1,6,2,6,6,0.5,0,0,1,1050.7205,0.270258,590.2402,0.4913,0.3275,1.4083,0.224236,9.3013
LCK,7/20/2024 6:08,1,bot,Viper,Hanwha Life Esports,Zeri,1707,1,5,1,7,12,0.8,0,0,0,693.2513,0.309866,515.0088,0.4921,0.4569,1.2654,0.266935,10.3339
VCS,8/2/2024 8:58,2,bot,Shogun,Vikings Esports,Jhin,1925,0,2,4,5,1.75,0.636363636,0,0,0,507.7091,0.21076,421.4338,0.4052,0.2805,1.1844,0.22695,9.6935
VCS,8/2/2024 9:58,3,bot,Shogun,Vikings Esports,Aphelios,1661,1,7,2,5,6,0.571428571,0,0,0,983.5882,0.296913,463.4196,0.4696,0.3974,1.3727,0.252953,9.5725
LCK,8/2/2024 10:37,1,bot,Aiming,Dplus KIA,Ezreal,1444,1,15,1,2,17,0.85,1,0,0,1811.759,0.449706,587.3269,0.374,0.3324,1.1219,0.371067,10.4294
LCK,8/2/2024 11:24,2,bot,Aiming,Dplus KIA,Ashe,1942,0,3,1,3,6,0.857142857,0,0,0,414.4078,0.202009,493.8105,0.2163,0.309,1.0196,0.272699,9.6395
LCK,8/2/2024 12:20,3,bot,Aiming,Dplus KIA,Kai'Sa,1482,1,11,1,4,15,0.75,0,0,0,940.081,0.334404,450.9312,0.3239,0.2834,1.2551,0.295924,10.2834
LCK,8/3/2024 6:06,1,bot,Gumayusi,T1,Kalista,2540,0,4,3,8,4,0.666666667,1,0,0,814.6772,0.227382,664.1811,0.4252,0.4488,1.3465,0.252634,8.5984
LCK,8/3/2024 6:06,1,bot,Peyz,Gen.G,Senna,2540,1,6,1,10,16,1,0,0,0,1159.063,0.332958,490.3228,1.5591,0.4724,3.4961,0.18286,2.4331
LCK,8/3/2024 7:12,2,bot,Gumayusi,T1,Xayah,1939,0,4,2,1,2.5,0.625,0,0,0,678.69,0.346641,343.9092,0.3404,0.3713,1.1759,0.322551,10.9232
LCK,8/3/2024 7:12,2,bot,Peyz,Gen.G,Zeri,1939,1,0,3,2,0.666666667,0.181818182,0,0,0,243.0944,0.119745,493.3987,0.4642,0.3713,1.4544,0.23513,11.3564
VCS,8/3/2024 10:00,1,bot,Shogun,Vikings Esports,Draven,1849,1,6,0,3,9,0.6,0,0,0,720.7788,0.287069,541.8496,0.4218,0.3245,1.298,0.290293,9.735
VCS,8/3/2024 10:49,2,bot,Shogun,Vikings Esports,Nautilus,1822,1,2,0,10,12,0.545454545,0,0,0,319.034,0.113881,566.6411,0.2305,0.1976,0.8562,0.17641,7.8375
LCS,8/3/2024 21:48,1,bot,Tomo,100 Thieves,Zeri,2840,1,6,2,8,7,0.777777778,0,0,0,797.1338,0.254127,582.8873,0.3803,0.6972,1.7746,0.286984,10.9859
LCS,8/3/2024 22:53,2,bot,Tomo,100 Thieves,Zeri,1623,1,3,0,10,13,0.684210526,0,0,0,660.2588,0.279198,610.1664,0.3697,0.4067,1.4418,0.230301,10.2033
VCS,8/4/2024 11:42,1,bot,Shogun,Vikings Esports,Ziggs,2123,1,5,2,15,10,0.740740741,0,0,1,937.334,0.30697,389.9011,0.3957,0.2261,0.9326,0.227437,9.1569
VCS,8/4/2024 12:36,2,bot,Shogun,Vikings Esports,Ziggs,1863,1,1,1,6,7,0.466666667,0,0,0,648.6957,0.249876,238.1643,0.5475,0.3221,1.4815,0.238303,10.0805
LCS,8/4/2024 20:07,1,bot,Yeon,Team Liquid,Varus,2320,0,6,3,4,3.333333333,0.625,0,0,0,660.3621,0.246265,578.8707,0.2586,0.3621,1.0862,0.277393,9.3362
LCS,8/4/2024 21:03,2,bot,Yeon,Team Liquid,Ezreal,1414,1,5,0,4,9,1,0,1,0,780.5516,0.316435,360.297,0.4243,0.297,1.2306,0.273356,9.9293
LCS,8/4/2024 21:43,3,bot,Yeon,Team Liquid,Ezreal,2041,1,6,1,7,13,0.866666667,0,0,0,1121.2445,0.317794,487.5845,0.441,0.2352,1.1759,0.276464,9.6129
LCS,8/4/2024 22:38,1,bot,Massu,FlyQuest,Lucian,1801,1,3,1,3,6,0.545454545,0,0,0,468.5064,0.235743,331.4825,0.2998,0.533,1.2326,0.251821,9.7612
LCS,8/4/2024 23:24,2,bot,Massu,FlyQuest,Varus,2101,0,2,6,7,1.5,0.75,0,0,0,441.8753,0.225176,496.0495,0.2856,0.3998,0.8567,0.212996,7.3965
LCS,8/5/2024 0:15,3,bot,Massu,FlyQuest,Ashe,1582,1,2,1,4,6,0.461538462,0,0,0,303.0341,0.140222,283.5777,0.4172,0.3413,1.7067,0.233498,9.2162
LLA,8/6/2024 21:10,1,bot,Ceo,Movistar R7,Kai'Sa,1626,1,8,1,6,14,0.7,0,0,0,676.1255,0.234697,338.7085,0.5535,0.2214,1.0332,0.261545,9.6679
LLA,8/6/2024 21:57,2,bot,Ceo,Movistar R7,Ashe,1692,1,6,0,9,15,0.681818182,1,0,0,753.1206,0.223044,367.234,0.4255,0.1773,1.0993,0.233774,8.2624
LLA,8/6/2024 22:45,3,bot,Ceo,Movistar R7,Ashe,1438,0,3,4,2,1.25,0.833333333,0,0,0,778.4979,0.297414,600.5424,0.4172,0.459,1.4186,0.264048,8.1363
LLA,8/6/2024 23:29,4,bot,Ceo,Movistar R7,Xayah,2045,1,4,0,1,5,0.357142857,0,0,0,766.5623,0.22805,372.1467,0.5868,0.2054,0.9682,0.244792,10.1809
LCK,8/7/2024 8:06,1,bot,Peyz,Gen.G,Ziggs,1698,1,7,1,7,14,0.933333333,0,0,0,693.3922,0.258133,249.6466,0.424,0.318,1.0601,0.250799,9.5053
LCK,8/7/2024 8:56,2,bot,Peyz,Gen.G,Seraphine,2034,1,3,0,11,14,0.7,0,0,0,893.3923,0.220581,345.8407,0.295,0.177,0.9145,0.211555,9.4985
LCK,7/20/2024 6:58,2,bot,Viper,Hanwha Life Esports,Miss Fortune,1866,1,4,0,4,8,0.533333333,0,1,0,368.4566,0.192575,153.6013,0.6431,0.418,1.8328,0.255918,11.1897
LCK,7/25/2024 8:07,1,bot,Viper,Hanwha Life Esports,Jhin,1993,1,4,0,8,12,0.571428571,0,0,0,678.3643,0.254953,440.3813,0.4817,0.1806,1.0236,0.227815,9.1821
LCK,8/8/2024 10:36,1,bot,Aiming,Dplus KIA,Kai'Sa,1753,0,2,2,4,3,0.666666667,0,1,0,344.2898,0.155871,387.0736,0.3765,0.6161,1.1979,0.275463,10.9184
VCS,8/8/2024 11:07,1,bot,EasyLove,GAM Esports,Ashe,1757,1,4,2,7,5.5,0.733333333,0,0,1,552.9767,0.249465,402.6181,0.3756,0.4439,1.1611,0.227996,10.0398
LCK,8/8/2024 11:28,2,bot,Aiming,Dplus KIA,Ezreal,3021,1,14,4,7,5.25,0.777777778,0,0,0,1193.0089,0.443771,693.8431,0.2979,0.2979,1.0526,0.331573,10.0099
VCS,8/8/2024 11:56,2,bot,EasyLove,GAM Esports,Jhin,2161,1,2,1,15,17,0.85,0,0,0,547.7186,0.199642,210.2082,0.3332,0.2776,0.8885,0.235164,9.2457
LCK,8/8/2024 12:41,3,bot,Aiming,Dplus KIA,Miss Fortune,1751,1,5,1,8,13,0.8125,0,0,0,700.5368,0.349727,234.1748,0.4112,0.3769,1.3364,0.290669,10.6225
VCS,8/8/2024 12:50,3,bot,EasyLove,GAM Esports,Jhin,1861,1,3,0,10,13,0.8125,0,1,0,773.3584,0.253632,426.2547,0.3869,0.2257,1.1607,0.224744,8.6405
LCK,8/9/2024 8:06,1,bot,Peyz,Gen.G,Xayah,1752,1,2,1,7,9,0.692307692,0,0,0,388.2877,0.16387,454.0411,0.3082,0.3767,1.2671,0.246026,10.8904
LCK,8/9/2024 8:58,2,bot,Peyz,Gen.G,Ezreal,1827,0,2,2,1,1.5,0.428571429,0,0,0,474.8768,0.183247,416.9458,0.2956,0.197,0.5255,0.240114,10.0164
LCK,8/9/2024 9:49,3,bot,Peyz,Gen.G,Lucian,2392,0,3,3,3,2,0.75,0,0,0,844.9164,0.28648,589.0635,0.4013,0.4766,1.4548,0.302132,10.3094
VCS,8/9/2024 11:09,1,bot,Shogun,Vikings Esports,Ashe,1830,1,3,2,8,5.5,0.647058824,1,0,0,440.623,0.188232,310.7213,0.4262,0.0656,1.0164,0.241151,9.8033
LCK,8/9/2024 11:43,1,bot,Gumayusi,T1,Yasuo,1772,0,1,5,1,0.4,0.4,0,0,1,236.9526,0.123461,565.9368,0.2709,0.2709,1.1512,0.244913,9.7178
VCS,8/9/2024 11:57,2,bot,Shogun,Vikings Esports,Ashe,1622,1,5,1,7,12,0.705882353,1,0,0,886.0912,0.278729,504.1554,0.4809,0.2219,1.4797,0.249616,8.656
